rnd-0958eb78-553e-4d12-9124-6088fab1ff13,SIM-00010,PHONE-00010,27/09/2016 07:15:01,9061,cell J,2,REASON 6
rnd-d358b6ab-fe44-43c9-b004-5ed9f490f596,SIM-00008,PHONE-00009,27/09/2016 07:15:02,24761,cell A,2,REASON 2
rnd-e8275dda-7a87-4a29-a417-95bdc2d6669e,SIM-00002,PHONE-00009,27/09/2016 07:15:03,22961,cell D,2,REASON 1
rnd-fe372675-2cc3-4fc8-b906-7a86d0f9de1f,SIM-00003,PHONE-00006,27/09/2016 07:15:04,2361,cell E,2,REASON 5
rnd-7657723a-8812-46d4-9233-5f6103119fb3,SIM-00007,PHONE-00008,27/09/2016 07:15:05,17861,cell I,1,REASON 10
rnd-75255342-abc6-4fe9-84a9-c7fb0a934416,SIM-00004,PHONE-00004,27/09/2016 07:15:07,4761,cell F,1,REASON 9
rnd-f82a3443-3b83-4fe9-8568-d9d442d820db,SIM-00005,PHONE-00006,27/09/2016 07:15:08,18861,cell C,2,REASON 5
rnd-8350f2c1-93e2-41a6-b49e-08491e93ea1c,SIM-00008,PHONE-00007,27/09/2016 07:15:09,26361,cell E,1,REASON 7
rnd-16017406-530e-4ee8-a1c5-ea3808aa0cad,SIM-00004,PHONE-00002,27/09/2016 07:15:10,13461,cell J,1,REASON 10
rnd-8e1fa7a2-e3dd-4f8c-aa2c-66357962b3b3,SIM-00005,PHONE-00005,27/09/2016 07:15:11,13061,cell D,1,REASON 8
rnd-4c212b39-f0b1-4952-8baf-9477d7ef7b05,SIM-00003,PHONE-00007,27/09/2016 07:15:13,21761,cell C,1,REASON 3
rnd-67a0024d-67cb-49d5-9bd1-799606452568,SIM-00002,PHONE-00004,27/09/2016 07:15:14,7561,cell E,2,REASON 10
rnd-13131223-5ff3-4b9c-825d-3fe4fea08ceb,SIM-00001,PHONE-00003,27/09/2016 07:15:15,18261,cell B,1,REASON 7
rnd-8da54608-23e7-4d31-bd61-b52091b8ef22,SIM-00002,PHONE-00006,27/09/2016 07:15:16,7061,cell H,2,REASON 4
rnd-e3275e1d-8c76-4f75-b04e-11e5d8da3f9b,SIM-00004,PHONE-00003,27/09/2016 07:15:17,20561,cell B,2,REASON 2
rnd-cf699cb4-a71c-4f27-8826-161c3ba24579,SIM-00006,PHONE-00004,27/09/2016 07:15:19,10061,cell B,1,REASON 9
rnd-7f6aa95f-e6e5-4a1a-bd40-9ee0acd6e009,SIM-00005,PHONE-00010,27/09/2016 07:15:20,29361,cell D,1,REASON 9
rnd-ac2a740f-a7f2-4826-a9ee-4da2ecc524c1,SIM-00009,PHONE-00002,27/09/2016 07:15:21,18061,cell F,2,REASON 10
rnd-e56d3e18-32a6-42c9-be37-37696f41e0fa,SIM-00009,PHONE-00008,27/09/2016 07:15:22,13361,cell B,2,REASON 5
rnd-b3ef802f-ae69-424f-85e0-b89669a45fea,SIM-00004,PHONE-00007,27/09/2016 07:15:23,7961,cell J,1,REASON 7
rnd-cb6514d5-66ee-4905-88b1-9a1b835a6484,SIM-00004,PHONE-00001,27/09/2016 07:15:25,23161,cell I,2,REASON 3
rnd-3e3accd1-b692-484e-a1d2-4bdd49112cd7,SIM-00007,PHONE-00010,27/09/2016 07:15:26,10761,cell I,2,REASON 2
rnd-f2cf1548-cc96-40c3-9879-9841f63590b2,SIM-00003,PHONE-00001,27/09/2016 07:15:27,4361,cell A,1,REASON 4
rnd-4653a728-3549-437e-8cb1-c162a1015089,SIM-00009,PHONE-00005,27/09/2016 07:15:28,12561,cell G,2,REASON 1
rnd-c1872ca4-1193-4407-9f02-c78f56718921,SIM-00001,PHONE-00003,27/09/2016 07:15:29,7161,cell G,2,REASON 2
rnd-416f0745-73c6-431b-abcf-51c287815abd,SIM-00004,PHONE-00009,27/09/2016 07:15:31,16561,cell E,2,REASON 1
rnd-e53a9b4c-bd23-490d-9b5f-d564e5e54231,SIM-00006,PHONE-00001,27/09/2016 07:15:32,23061,cell D,2,REASON 3
rnd-c6b375d6-269d-4523-8737-96f0c0fe3fb3,SIM-00001,PHONE-00003,27/09/2016 07:15:33,20761,cell J,2,REASON 6
rnd-5556c500-14b5-4e59-b135-4057bdc39aac,SIM-00003,PHONE-00006,27/09/2016 07:15:34,10861,cell F,1,REASON 9
rnd-b2d9665d-8c5d-4c45-8485-eae969441978,SIM-00005,PHONE-00003,27/09/2016 07:15:35,18061,cell C,2,REASON 8
rnd-599e51b2-86c3-42e1-9465-d43ef88ac2c8,SIM-00004,PHONE-00003,27/09/2016 07:15:37,1761,cell G,2,REASON 3
rnd-6da69d40-cc09-46ef-afd9-ae57a91dc49c,SIM-00005,PHONE-00009,27/09/2016 07:15:38,29761,cell J,1,REASON 8
rnd-f9d12bd1-de50-4e3d-bee0-63116d824ba3,SIM-00002,PHONE-00002,27/09/2016 07:15:39,7861,cell I,1,REASON 7
rnd-12eddee2-3caa-4e81-ae8e-832e8e6a2451,SIM-00004,PHONE-00008,27/09/2016 07:15:40,5661,cell F,2,REASON 1
rnd-a5f50477-c3de-48d9-bd8d-4526c0cc14fb,SIM-00001,PHONE-00007,27/09/2016 07:15:41,2661,cell H,2,REASON 9
rnd-652c60a9-a175-4d82-b1e6-86fef33d2926,SIM-00007,PHONE-00006,27/09/2016 07:15:43,5461,cell B,2,REASON 2
rnd-caf0937d-f21c-4df4-bcad-7823cb406a5e,SIM-00006,PHONE-00003,27/09/2016 07:15:44,8461,cell B,2,REASON 3
rnd-a25f0f94-bdf4-434c-9e77-9e0007aa4371,SIM-00003,PHONE-00008,27/09/2016 07:15:45,9861,cell B,1,REASON 8
rnd-73541034-a640-4ca9-a5d8-2bcdd25be7c0,SIM-00001,PHONE-00009,27/09/2016 07:15:46,4761,cell G,2,REASON 9
rnd-432b55a0-3c9e-4d6b-acac-f3ab14b17b64,SIM-00006,PHONE-00004,27/09/2016 07:15:47,3361,cell C,2,REASON 4
rnd-d1d743f3-a6d3-43c1-9f7b-4e2141d9398f,SIM-00004,PHONE-00006,27/09/2016 07:15:49,17561,cell E,2,REASON 5
rnd-910a9e40-0646-4275-b98b-fa7d0c0dc5a2,SIM-00001,PHONE-00002,27/09/2016 07:15:50,3861,cell C,2,REASON 10
rnd-4df45d08-031d-4214-96cc-05bd30e8dbfe,SIM-00005,PHONE-00007,27/09/2016 07:15:51,3461,cell B,2,REASON 5
rnd-184d0fdd-965a-4091-8475-cc88f904f7b5,SIM-00008,PHONE-00007,27/09/2016 07:15:52,15361,cell F,2,REASON 7
rnd-e97e1484-5cfa-4e92-b03a-802b4de4c0b4,SIM-00006,PHONE-00009,27/09/2016 07:15:53,25261,cell E,1,REASON 1
rnd-2ca41317-3ec7-46ce-817b-d916d5d22815,SIM-00007,PHONE-00006,27/09/2016 07:15:55,10361,cell B,2,REASON 7
rnd-6b5bf541-f7b1-4cc6-a9a7-3093198c7d2a,SIM-00007,PHONE-00009,27/09/2016 07:15:56,23961,cell C,2,REASON 6
rnd-0816ff09-a222-4223-92d6-17c6ae06d4f5,SIM-00003,PHONE-00007,27/09/2016 07:15:57,14861,cell I,1,REASON 7
rnd-c62cb1cb-9ac1-4008-bc65-fabec151ed30,SIM-00008,PHONE-00001,27/09/2016 07:15:58,26861,cell I,2,REASON 2
rnd-24f2352b-3d3c-4f7c-abb7-ca0046ca3e83,SIM-00005,PHONE-00009,27/09/2016 07:15:59,15761,cell G,2,REASON 4
rnd-550001e5-fc08-4db3-b273-a33211788f32,SIM-00009,PHONE-00010,27/09/2016 07:16:01,16861,cell F,1,REASON 1
rnd-e89ab7ff-9878-4b39-94f3-43cca7fec07e,SIM-00005,PHONE-00003,27/09/2016 07:16:02,10661,cell G,2,REASON 6
rnd-a97c833d-6802-45ac-9c4e-79885868fe10,SIM-00008,PHONE-00002,27/09/2016 07:16:03,20661,cell F,2,REASON 9
rnd-7fb8d4c2-926a-45b1-9bb7-66e83bf388d8,SIM-00001,PHONE-00010,27/09/2016 07:16:04,9361,cell H,1,REASON 4
rnd-24c93e59-e66c-4b5f-8aec-7865d2b73e93,SIM-00002,PHONE-00006,27/09/2016 07:16:05,9461,cell I,2,REASON 4
rnd-b03943c0-c463-4af0-9c80-9571061bf8d7,SIM-00008,PHONE-00007,27/09/2016 07:16:07,19761,cell I,2,REASON 9
rnd-bc0ade77-8591-4ec2-9ca2-26e94275e73e,SIM-00002,PHONE-00003,27/09/2016 07:16:08,15561,cell A,1,REASON 2
drop-d378df76-1c8f-4a52-b936-eb4a4c9c514d,SIM-00002-0,PHONE-00007-0,27/09/2016 07:16:09,3,cell J,2,REASON 4
drop-d378df76-1c8f-4a52-b936-eb4a4c9c514d,SIM-00002-0,PHONE-00007-0,27/09/2016 07:16:14,223,cell J,2,REASON 4
drop-7e771f45-59cf-408b-85e5-9206e40463ea,SIM-00009-1,PHONE-00004-1,27/09/2016 07:16:10,3,cell D,2,REASON 1
drop-7e771f45-59cf-408b-85e5-9206e40463ea,SIM-00009-1,PHONE-00004-1,27/09/2016 07:16:16,283,cell D,2,REASON 1
drop-860b7ebb-5689-4227-bff6-e8fcfdfce8fd,SIM-00009-2,PHONE-00008-2,27/09/2016 07:16:11,9,cell I,2,REASON 3
drop-860b7ebb-5689-4227-bff6-e8fcfdfce8fd,SIM-00009-2,PHONE-00008-2,27/09/2016 07:16:20,157,cell I,2,REASON 3
drop-deae6eec-c04b-452d-98f7-9c5e02aaa375,SIM-00009-3,PHONE-00005-3,27/09/2016 07:16:13,5,cell J,2,REASON 1
drop-deae6eec-c04b-452d-98f7-9c5e02aaa375,SIM-00009-3,PHONE-00005-3,27/09/2016 07:16:20,95,cell J,2,REASON 1
drop-fb0d11ec-1a38-443b-8f4f-2b2a0cf81971,SIM-00007-4,PHONE-00010-4,27/09/2016 07:16:14,3,cell E,1,REASON 4
drop-fb0d11ec-1a38-443b-8f4f-2b2a0cf81971,SIM-00007-4,PHONE-00010-4,27/09/2016 07:16:20,61,cell E,1,REASON 4
drop-34a411ad-d534-4014-9684-b1276d16a798,SIM-00006-5,PHONE-00004-5,27/09/2016 07:16:15,4,cell I,1,REASON 4
drop-34a411ad-d534-4014-9684-b1276d16a798,SIM-00006-5,PHONE-00004-5,27/09/2016 07:16:22,110,cell I,1,REASON 4
drop-5d522187-66fd-48c4-95b2-63c44eb0a4ea,SIM-00008-6,PHONE-00004-6,27/09/2016 07:16:16,2,cell G,2,REASON 10
drop-5d522187-66fd-48c4-95b2-63c44eb0a4ea,SIM-00008-6,PHONE-00004-6,27/09/2016 07:16:20,0,cell G,2,REASON 10
drop-1ed31e07-cb51-46cd-902a-d62be6cc44c9,SIM-00008-7,PHONE-00007-7,27/09/2016 07:16:17,8,cell B,1,REASON 7
drop-1ed31e07-cb51-46cd-902a-d62be6cc44c9,SIM-00008-7,PHONE-00007-7,27/09/2016 07:16:27,176,cell B,1,REASON 7
drop-6e6040e2-5808-4b45-9c83-7301ffd93b4a,SIM-00001-8,PHONE-00007-8,27/09/2016 07:16:19,1,cell I,1,REASON 1
drop-6e6040e2-5808-4b45-9c83-7301ffd93b4a,SIM-00001-8,PHONE-00007-8,27/09/2016 07:16:21,255,cell I,1,REASON 1
drop-2ae8e84b-5334-42c0-884a-3e36d54894a7,SIM-00007-9,PHONE-00010-9,27/09/2016 07:16:20,4,cell H,2,REASON 5
drop-2ae8e84b-5334-42c0-884a-3e36d54894a7,SIM-00007-9,PHONE-00010-9,27/09/2016 07:16:28,162,cell H,2,REASON 5
drop-8dd63e12-0645-45f1-a30f-d783872be021,SIM-00001-10,PHONE-00003-10,27/09/2016 07:16:21,6,cell I,1,REASON 9
drop-8dd63e12-0645-45f1-a30f-d783872be021,SIM-00001-10,PHONE-00003-10,27/09/2016 07:16:28,283,cell I,1,REASON 9
drop-c96e7305-5ae0-4c67-817b-ef3c86674405,SIM-00009-11,PHONE-00010-11,27/09/2016 07:16:22,1,cell J,2,REASON 5
drop-c96e7305-5ae0-4c67-817b-ef3c86674405,SIM-00009-11,PHONE-00010-11,27/09/2016 07:16:23,113,cell J,2,REASON 5
drop-7f245812-b00b-4f74-af83-24c8b22d21c8,SIM-00003-12,PHONE-00007-12,27/09/2016 07:16:23,7,cell H,2,REASON 5
drop-7f245812-b00b-4f74-af83-24c8b22d21c8,SIM-00003-12,PHONE-00007-12,27/09/2016 07:16:31,55,cell H,2,REASON 5
drop-cf16083b-b1d0-4b5a-a9e2-b45fa720c4c0,SIM-00009-13,PHONE-00002-13,27/09/2016 07:16:25,3,cell E,2,REASON 6
drop-cf16083b-b1d0-4b5a-a9e2-b45fa720c4c0,SIM-00009-13,PHONE-00002-13,27/09/2016 07:16:31,281,cell E,2,REASON 6
drop-79f7de22-207b-4535-8c16-3e163e718500,SIM-00010-14,PHONE-00005-14,27/09/2016 07:16:26,9,cell F,2,REASON 7
drop-79f7de22-207b-4535-8c16-3e163e718500,SIM-00010-14,PHONE-00005-14,27/09/2016 07:16:39,133,cell F,2,REASON 7
drop-72d51510-03ec-4903-954a-f1244b2f5dd9,SIM-00004-15,PHONE-00003-15,27/09/2016 07:16:27,9,cell A,1,REASON 3
drop-72d51510-03ec-4903-954a-f1244b2f5dd9,SIM-00004-15,PHONE-00003-15,27/09/2016 07:16:37,203,cell A,1,REASON 3
drop-ae1c5b0c-8803-46d2-95aa-bdb21acdb8fc,SIM-00009-16,PHONE-00004-16,27/09/2016 07:16:28,7,cell I,1,REASON 10
drop-ae1c5b0c-8803-46d2-95aa-bdb21acdb8fc,SIM-00009-16,PHONE-00004-16,27/09/2016 07:16:39,0,cell I,1,REASON 10
change-dbf9871d-6476-436b-a9ee-85789f8e8c59,SIM-00010,PHONE-00009,27/09/2016 07:16:29,14,cell A,1,REASON 7
change-dbf9871d-6476-436b-a9ee-85789f8e8c59,SIM-00010,PHONE-00009,27/09/2016 07:16:29,14,cell E,2,REASON 7
change-93e1f1e9-8ce8-4d60-be22-99aaed0fd0a8,SIM-00001,PHONE-00008,27/09/2016 07:16:31,3,cell E,1,REASON 9
change-93e1f1e9-8ce8-4d60-be22-99aaed0fd0a8,SIM-00001,PHONE-00008,27/09/2016 07:16:31,3,cell C,2,REASON 9
change-078878b6-0b42-49f3-b689-028cca9451f9,SIM-00008,PHONE-00006,27/09/2016 07:16:32,259,cell E,2,REASON 3
change-078878b6-0b42-49f3-b689-028cca9451f9,SIM-00008,PHONE-00006,27/09/2016 07:16:32,259,cell G,1,REASON 3
change-3b94a026-71b9-4439-b2ba-c43a970795b1,SIM-00005,PHONE-00004,27/09/2016 07:16:33,180,cell F,2,REASON 6
change-3b94a026-71b9-4439-b2ba-c43a970795b1,SIM-00005,PHONE-00004,27/09/2016 07:16:33,180,cell E,1,REASON 6
change-2f8088bf-2695-4f93-ba87-d806c5f15ed2,SIM-00007,PHONE-00003,27/09/2016 07:16:34,154,cell C,1,REASON 7
change-2f8088bf-2695-4f93-ba87-d806c5f15ed2,SIM-00007,PHONE-00003,27/09/2016 07:16:34,154,cell I,2,REASON 7
change-97fc3012-05dd-4642-8772-0ac371d7c766,SIM-00003,PHONE-00006,27/09/2016 07:16:35,203,cell E,1,REASON 9
change-97fc3012-05dd-4642-8772-0ac371d7c766,SIM-00003,PHONE-00006,27/09/2016 07:16:35,203,cell C,2,REASON 9
change-d0a6f5d3-de6d-4498-b2a9-514bb6e0e67c,SIM-00004,PHONE-00002,27/09/2016 07:16:37,221,cell A,1,REASON 7
change-d0a6f5d3-de6d-4498-b2a9-514bb6e0e67c,SIM-00004,PHONE-00002,27/09/2016 07:16:37,221,cell E,2,REASON 7
